minII;II;Lat;Status;Min;Timeouts
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000166667;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.000166667;0
3.6875;4;156;OPTIMAL;0.000333333;0
3.6875;4;156;OPTIMAL;0.0005;0
3.6875;4;156;OPTIMAL;0.0005;0
3.6875;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0128333;0
29.5;30;159;OPTIMAL;0.024;0
7.5;8;156;OPTIMAL;0.000833333;0
4.28571;5;157;OPTIMAL;0.00116667;0
3.75;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000166667;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0111667;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.0005;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.0005;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.0005;0
3.47059;4;156;OPTIMAL;0.000166667;0
3.47059;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.012;0
3.47059;4;156;OPTIMAL;0.0005;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
3.47059;4;156;OPTIMAL;0.000333333;0
7.5;8;156;OPTIMAL;0.000666667;0
4.28571;5;157;OPTIMAL;0.001;0
3.75;4;156;OPTIMAL;0.000333333;0
3.33333;4;156;OPTIMAL;0.0005;0
3.27778;4;156;OPTIMAL;0.000333333;0
19.6667;20;158;OPTIMAL;0.0131667;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000333333;0
3.27778;4;156;OPTIMAL;0.000166667;0
3.27778;4;156;OPTIMAL;0.000166667;0
