minII;II;Lat;Status;Min;Timeouts
5.36364;5.36364;450;TIMEOUT_FEASIBLE;5.00333;0
5.36364;5.36364;532;TIMEOUT_FEASIBLE;4.99883;0
5.36364;5.36364;626;TIMEOUT_FEASIBLE;5.00683;0
3.93333;3.93333;1031;TIMEOUT_FEASIBLE;5.00983;0
3.27778;3.27778;1133;TIMEOUT_FEASIBLE;5.01183;0
5.9;5.9;401;TIMEOUT_FEASIBLE;5.00117;0
3.6875;3.6875;1042;TIMEOUT_FEASIBLE;5.00583;0
3.6875;3.6875;1147;TIMEOUT_FEASIBLE;5.00433;0
3.27778;3.27778;1121;TIMEOUT_FEASIBLE;4.99983;0
14.75;14.75;625;TIMEOUT_FEASIBLE;4.992;0
19.6667;19.6667;159;OPTIMAL;3.04817;0
5.9;5.9;456;TIMEOUT_FEASIBLE;4.9915;0
4.53846;4.53846;717;TIMEOUT_FEASIBLE;4.99617;0
5.36364;5.36364;480;TIMEOUT_FEASIBLE;5.00383;0
3.6875;3.6875;1104;TIMEOUT_FEASIBLE;5.00917;0
11.8;11.8;160;OPTIMAL;3.01883;0
5.36364;5.36364;591;TIMEOUT_FEASIBLE;5.00483;0
19.6667;19.6667;159;OPTIMAL;1.9805;0
3.6875;3.6875;883;TIMEOUT_FEASIBLE;5.0075;0
3.33333;3.33333;158;OPTIMAL;0.082;0
29.5;29.5;158;OPTIMAL;0.255667;0
11.8;11.8;216;TIMEOUT_FEASIBLE;5;0
5.9;5.9;513;TIMEOUT_FEASIBLE;4.99283;0
29.5;29.5;158;OPTIMAL;1.37767;0
5.36364;5.36364;453;TIMEOUT_FEASIBLE;5.00533;0
4.53846;4.53846;801;TIMEOUT_FEASIBLE;5.00733;0
3.27778;3.27778;772;TIMEOUT_FEASIBLE;5.01167;0
3.27778;3.27778;1085;TIMEOUT_FEASIBLE;5.0015;0
29.5;29.5;158;OPTIMAL;0.193333;0
14.75;14.75;629;TIMEOUT_FEASIBLE;4.99967;0
11.8;11.8;260;TIMEOUT_FEASIBLE;4.99967;0
4.28571;4.28571;162;OPTIMAL;4.26617;0
2.95;2.95;877;TIMEOUT_FEASIBLE;5.014;0
3.47059;3.47059;1140;TIMEOUT_FEASIBLE;5.00967;0
4.21429;4.21429;811;TIMEOUT_FEASIBLE;4.99767;0
8.42857;8.42857;395;TIMEOUT_FEASIBLE;4.99167;0
8.42857;8.42857;620;TIMEOUT_FEASIBLE;5.00033;0
3.93333;3.93333;1046;TIMEOUT_FEASIBLE;4.99983;0
3.6875;3.6875;1096;TIMEOUT_FEASIBLE;5.00967;0
3.75;3.75;159;OPTIMAL;0.0633333;0
14.75;14.75;159;OPTIMAL;0.809667;0
3.10526;3.10526;1056;TIMEOUT_FEASIBLE;5.004;0
19.6667;19.6667;159;OPTIMAL;2.98633;0
4.21429;4.21429;1102;TIMEOUT_FEASIBLE;4.99667;0
3.93333;3.93333;907;TIMEOUT_FEASIBLE;5.00467;0
14.75;14.75;216;TIMEOUT_FEASIBLE;4.99867;0
8.42857;8.42857;581;TIMEOUT_FEASIBLE;5.00067;0
3.93333;3.93333;1032;TIMEOUT_FEASIBLE;5.0045;0
3.93333;3.93333;1023;TIMEOUT_FEASIBLE;5.0075;0
3.6875;3.6875;852;TIMEOUT_FEASIBLE;5.00017;0
14.75;14.75;512;TIMEOUT_FEASIBLE;5.00183;0
3.27778;3.27778;837;TIMEOUT_FEASIBLE;5.01033;0
4.53846;4.53846;1037;TIMEOUT_FEASIBLE;4.99683;0
3.10526;3.10526;849;TIMEOUT_FEASIBLE;5.00683;0
14.75;14.75;159;OPTIMAL;0.944;0
14.75;14.75;276;TIMEOUT_FEASIBLE;4.9975;0
4.91667;4.91667;801;TIMEOUT_FEASIBLE;5.0045;0
3.47059;3.47059;694;TIMEOUT_FEASIBLE;5.011;0
14.75;14.75;159;OPTIMAL;3.75067;0
3.6875;3.6875;1049;TIMEOUT_FEASIBLE;5.00517;0
29.5;29.5;158;OPTIMAL;0.253333;0
3.6875;3.6875;1071;TIMEOUT_FEASIBLE;5.00833;0
3.27778;3.27778;1168;TIMEOUT_FEASIBLE;4.99833;0
3.10526;3.10526;1165;TIMEOUT_FEASIBLE;5.0025;0
2.95;2.95;811;TIMEOUT_FEASIBLE;5.01333;0
2.95;2.95;1140;TIMEOUT_FEASIBLE;5.0065;0
19.6667;19.6667;159;OPTIMAL;1.25367;0
5.36364;5.36364;513;TIMEOUT_FEASIBLE;4.994;0
3.27778;3.27778;1042;TIMEOUT_FEASIBLE;5.00867;0
3.6875;3.6875;1101;TIMEOUT_FEASIBLE;5.009;0
2.95;2.95;1137;TIMEOUT_FEASIBLE;5.01317;0
7.5;7.5;158;OPTIMAL;0.0798333;0
3.10526;3.10526;1148;TIMEOUT_FEASIBLE;5.00817;0
3.47059;3.47059;957;TIMEOUT_FEASIBLE;5.008;0
4.91667;4.91667;642;TIMEOUT_FEASIBLE;5.003;0
6.55556;6.55556;170;TIMEOUT_FEASIBLE;5.00417;0
3.6875;3.6875;1076;TIMEOUT_FEASIBLE;4.99867;0
3.47059;3.47059;721;TIMEOUT_FEASIBLE;5.00533;0
2.95;2.95;801;TIMEOUT_FEASIBLE;5.008;0
3.27778;3.27778;870;TIMEOUT_FEASIBLE;5.003;0
14.75;14.75;218;TIMEOUT_FEASIBLE;4.99967;0
3.47059;3.47059;1106;TIMEOUT_FEASIBLE;5.0125;0
4.53846;4.53846;801;TIMEOUT_FEASIBLE;5.00933;0
14.75;14.75;393;TIMEOUT_FEASIBLE;4.99083;0
19.6667;19.6667;159;OPTIMAL;3.03983;0
4.53846;4.53846;869;TIMEOUT_FEASIBLE;4.99683;0
2.95;2.95;1104;TIMEOUT_FEASIBLE;5.013;0
29.5;29.5;158;OPTIMAL;0.928833;0
3.10526;3.10526;840;TIMEOUT_FEASIBLE;4.9975;0
4.21429;4.21429;1106;TIMEOUT_FEASIBLE;5.004;0
4.53846;4.53846;840;TIMEOUT_FEASIBLE;5.00667;0
3.10526;3.10526;803;TIMEOUT_FEASIBLE;5.01333;0
4.21429;4.21429;659;TIMEOUT_FEASIBLE;5.00783;0
8.42857;8.42857;168;TIMEOUT_FEASIBLE;5.002;0
4.53846;4.53846;1042;TIMEOUT_FEASIBLE;5.003;0
3.93333;3.93333;832;TIMEOUT_FEASIBLE;5.0055;0
7.375;7.375;458;TIMEOUT_FEASIBLE;5.02;0
4.21429;4.21429;793;TIMEOUT_FEASIBLE;5.00517;0
4.53846;4.53846;589;TIMEOUT_FEASIBLE;5.00833;0
4.21429;4.21429;1080;TIMEOUT_FEASIBLE;5.008;0
4.53846;4.53846;834;TIMEOUT_FEASIBLE;4.995;0
4.91667;4.91667;746;TIMEOUT_FEASIBLE;5.00467;0
3.93333;3.93333;1073;TIMEOUT_FEASIBLE;4.9985;0
7.375;7.375;454;TIMEOUT_FEASIBLE;5.00067;0
4.53846;4.53846;1047;TIMEOUT_FEASIBLE;5.005;0
4.91667;4.91667;1054;TIMEOUT_FEASIBLE;5.003;0
7.375;7.375;513;TIMEOUT_FEASIBLE;5.00217;0
6.55556;6.55556;511;TIMEOUT_FEASIBLE;5.00133;0
6.55556;6.55556;516;TIMEOUT_FEASIBLE;4.9905;0
7.375;7.375;509;TIMEOUT_FEASIBLE;5.0075;0
5.36364;5.36364;642;TIMEOUT_FEASIBLE;5.0025;0
6.55556;6.55556;335;TIMEOUT_FEASIBLE;4.9985;0
6.55556;6.55556;461;TIMEOUT_FEASIBLE;5.00217;0
4.53846;4.53846;1067;TIMEOUT_FEASIBLE;4.9975;0
11.8;11.8;160;OPTIMAL;2.38117;0
29.5;29.5;158;OPTIMAL;0.554667;0
29.5;29.5;158;OPTIMAL;1.062;0
7.5;7.5;157;OPTIMAL;0.0155;0
5.36364;5.36364;721;TIMEOUT_FEASIBLE;5.0045;0
11.8;11.8;394;TIMEOUT_FEASIBLE;5.00283;0
29.5;29.5;158;OPTIMAL;0.699833;0
9.83333;9.83333;568;TIMEOUT_FEASIBLE;5.0035;0
11.8;11.8;469;TIMEOUT_FEASIBLE;4.99467;0
3.27778;3.27778;1133;TIMEOUT_FEASIBLE;5.00617;0
9.83333;9.83333;335;TIMEOUT_FEASIBLE;5.00317;0
8.42857;8.42857;363;TIMEOUT_FEASIBLE;5.00133;0
9.83333;9.83333;332;TIMEOUT_FEASIBLE;4.996;0
9.83333;9.83333;866;TIMEOUT_FEASIBLE;4.99533;0
9.83333;9.83333;397;TIMEOUT_FEASIBLE;5.00183;0
14.75;14.75;218;TIMEOUT_FEASIBLE;4.98917;0
5.9;5.9;399;TIMEOUT_FEASIBLE;4.99483;0
3.75;3.75;159;OPTIMAL;0.351833;0
3.10526;3.10526;850;TIMEOUT_FEASIBLE;5.00733;0
3.10526;3.10526;911;TIMEOUT_FEASIBLE;5.01;0
9.83333;9.83333;718;TIMEOUT_FEASIBLE;5.00317;0
8.42857;8.42857;453;TIMEOUT_FEASIBLE;5.0045;0
2.95;2.95;1142;TIMEOUT_FEASIBLE;5.01333;0
7.375;7.375;332;TIMEOUT_FEASIBLE;4.99717;0
7.375;7.375;574;TIMEOUT_FEASIBLE;5.00017;0
3.27778;3.27778;854;TIMEOUT_FEASIBLE;5.0035;0
6.55556;6.55556;170;TIMEOUT_FEASIBLE;5.00283;0
6.55556;6.55556;168;TIMEOUT_FEASIBLE;4.9995;0
11.8;11.8;392;TIMEOUT_FEASIBLE;5.001;0
3.27778;3.27778;862;TIMEOUT_FEASIBLE;5.0065;0
4.91667;4.91667;687;TIMEOUT_FEASIBLE;4.99883;0
11.8;11.8;160;OPTIMAL;1.82983;0
19.6667;19.6667;159;OPTIMAL;3.29383;0
3.47059;3.47059;858;TIMEOUT_FEASIBLE;5.0125;0
2.95;2.95;936;TIMEOUT_FEASIBLE;5.00667;0
3.47059;3.47059;768;TIMEOUT_FEASIBLE;5.01183;0
2.95;2.95;1108;TIMEOUT_FEASIBLE;5.013;0
11.8;11.8;161;TIMEOUT_FEASIBLE;5.001;0
19.6667;19.6667;159;OPTIMAL;1.51167;0
4.21429;4.21429;953;TIMEOUT_FEASIBLE;5.00567;0
4.91667;4.91667;636;TIMEOUT_FEASIBLE;5.00217;0
4.28571;4.28571;195;TIMEOUT_FEASIBLE;4.9985;0
3.27778;3.27778;1101;TIMEOUT_FEASIBLE;5.00633;0
2.95;2.95;890;TIMEOUT_FEASIBLE;5.0095;0
4.21429;4.21429;1101;TIMEOUT_FEASIBLE;5.00583;0
4.91667;4.91667;629;TIMEOUT_FEASIBLE;5.002;0
