minII;II;Lat;Status;Min;Timeouts
7.46667;-1;-1;TIMEOUT_INFEASIBLE;5.08967;1
2.33333;-1;-1;TIMEOUT_INFEASIBLE;5.06833;1
2.15385;-1;-1;TIMEOUT_INFEASIBLE;5.02733;1
3.5;-1;-1;TIMEOUT_INFEASIBLE;4.999;1
4.14815;-1;-1;TIMEOUT_INFEASIBLE;5.16783;1
4.66667;-1;-1;TIMEOUT_INFEASIBLE;5.00383;1
2.82353;-1;-1;TIMEOUT_INFEASIBLE;5.03433;1
3.25424;-1;-1;TIMEOUT_INFEASIBLE;5.69267;1
2.13333;-1;-1;TIMEOUT_INFEASIBLE;5.02117;1
1.08738;-1;-1;TIMEOUT_INFEASIBLE;5.672;1
4.46512;-1;-1;TIMEOUT_INFEASIBLE;5.51433;1
1.81132;-1;-1;TIMEOUT_INFEASIBLE;5.29017;1
1.41176;-1;-1;TIMEOUT_INFEASIBLE;5.02367;1
3.69231;-1;-1;TIMEOUT_INFEASIBLE;5.032;1
1.4359;-1;-1;TIMEOUT_INFEASIBLE;5.126;1
5.48571;-1;-1;TIMEOUT_INFEASIBLE;5.40617;1
1.57377;-1;-1;TIMEOUT_INFEASIBLE;5.32017;1
1.24444;-1;-1;TIMEOUT_INFEASIBLE;5.14833;1
1.80645;-1;-1;TIMEOUT_INFEASIBLE;5.0965;1
3.36842;-1;-1;TIMEOUT_INFEASIBLE;5.06617;1
11.2;11.2;524;TIMEOUT_FEASIBLE;5.00967;0
1.08475;-1;-1;TIMEOUT_INFEASIBLE;5.2045;1
1.53425;-1;-1;TIMEOUT_INFEASIBLE;5.445;1
1.47368;-1;-1;TIMEOUT_INFEASIBLE;5.03117;1
3.29412;-1;-1;TIMEOUT_INFEASIBLE;5.05133;1
1.69697;-1;-1;TIMEOUT_INFEASIBLE;5.09867;1
1.06667;-1;-1;TIMEOUT_INFEASIBLE;5.00783;1
1.07865;-1;-1;TIMEOUT_INFEASIBLE;5.51;1
3.55556;-1;-1;TIMEOUT_INFEASIBLE;5.00667;1
3.14754;-1;-1;TIMEOUT_INFEASIBLE;5.74383;1
3.62264;-1;-1;TIMEOUT_INFEASIBLE;5.658;1
9.14286;9.14286;593;TIMEOUT_FEASIBLE;5.022;0
1.07692;-1;-1;TIMEOUT_INFEASIBLE;5.0115;1
2.18182;-1;-1;TIMEOUT_INFEASIBLE;5.00983;1
1.17073;-1;-1;TIMEOUT_INFEASIBLE;5.10283;1
4.08511;-1;-1;TIMEOUT_INFEASIBLE;5.502;1
6.62069;-1;-1;TIMEOUT_INFEASIBLE;5.323;1
1.48837;-1;-1;TIMEOUT_INFEASIBLE;5.13467;1
5.18919;-1;-1;TIMEOUT_INFEASIBLE;5.4105;1
1.55556;-1;-1;TIMEOUT_INFEASIBLE;5.0035;1
1.84615;-1;-1;TIMEOUT_INFEASIBLE;5.01733;1
1.89831;-1;-1;TIMEOUT_INFEASIBLE;5.3835;1
4.57143;-1;-1;TIMEOUT_INFEASIBLE;5.0095;1
1.19149;-1;-1;TIMEOUT_INFEASIBLE;5.14567;1
1.3913;-1;-1;TIMEOUT_INFEASIBLE;5.0405;1
1.28736;-1;-1;TIMEOUT_INFEASIBLE;5.59383;1
4.30769;-1;-1;TIMEOUT_INFEASIBLE;5.039;1
5.05263;-1;-1;TIMEOUT_INFEASIBLE;5.10183;1
1.17895;-1;-1;TIMEOUT_INFEASIBLE;5.627;1
4.26667;-1;-1;TIMEOUT_INFEASIBLE;5.04867;1
