minII;II;Lat;Status;Min;Timeouts
1.08889;1.08889;130;OPTIMAL;4.96383;0
1.13462;1.13462;323;TIMEOUT_FEASIBLE;5.00867;0
3.33962;-1;-1;TIMEOUT_INFEASIBLE;5.02833;1
2.76562;-1;-1;TIMEOUT_INFEASIBLE;5.06033;1
2.39189;-1;-1;TIMEOUT_INFEASIBLE;5.06817;1
11.0625;11.0625;1950;TIMEOUT_FEASIBLE;5.013;0
2.32895;-1;-1;TIMEOUT_INFEASIBLE;5.07217;1
1.75248;-1;-1;TIMEOUT_INFEASIBLE;5.09617;1
1.23776;-1;-1;TIMEOUT_INFEASIBLE;5.1295;1
6.5;6.5;126;OPTIMAL;0.0596667;0
6.32143;6.32143;2217;TIMEOUT_FEASIBLE;5.0055;0
1.14935;-1;-1;TIMEOUT_INFEASIBLE;5.12583;1
1.19512;1.19512;130;OPTIMAL;3.76433;0
1.10625;-1;-1;TIMEOUT_INFEASIBLE;5.14267;1
1.38281;-1;-1;TIMEOUT_INFEASIBLE;5.12317;1
1.07927;-1;-1;TIMEOUT_INFEASIBLE;5.1355;1
2.72222;2.72222;129;OPTIMAL;2.2585;0
3.47059;3.47059;297;TIMEOUT_FEASIBLE;5.0005;0
1.29197;-1;-1;TIMEOUT_INFEASIBLE;5.12717;1
1.28261;1.28261;315;TIMEOUT_FEASIBLE;4.99567;0
1.08589;-1;-1;TIMEOUT_INFEASIBLE;5.1525;1
1.06627;-1;-1;TIMEOUT_INFEASIBLE;5.148;1
3.0625;3.0625;129;OPTIMAL;3.8915;0
1.85714;1.85714;126;OPTIMAL;0.117167;0
8.16667;8.16667;177;TIMEOUT_FEASIBLE;4.99733;0
1.15686;1.15686;208;TIMEOUT_FEASIBLE;5.0095;0
3.40385;-1;-1;TIMEOUT_INFEASIBLE;5.06367;1
2.04167;2.04167;129;OPTIMAL;2.31233;0
1.11364;1.11364;225;TIMEOUT_FEASIBLE;5.00867;0
1.37209;1.37209;244;TIMEOUT_FEASIBLE;5.01017;0
1.26429;-1;-1;TIMEOUT_INFEASIBLE;5.107;1
1.3;1.3;126;OPTIMAL;0.0253333;0
16.0909;-1;-1;TIMEOUT_INFEASIBLE;5.00633;1
1.25641;1.25641;130;OPTIMAL;3.864;0
1.11321;1.11321;303;TIMEOUT_FEASIBLE;5.01167;0
1.04734;-1;-1;TIMEOUT_INFEASIBLE;5.13233;1
1.86316;-1;-1;TIMEOUT_INFEASIBLE;5.08917;1
1.80612;-1;-1;TIMEOUT_INFEASIBLE;5.08233;1
1.32432;1.32432;178;TIMEOUT_FEASIBLE;4.9995;0
2.16667;2.16667;126;OPTIMAL;0.0226667;0
1.43902;1.43902;202;TIMEOUT_FEASIBLE;4.99517;0
1.05988;-1;-1;TIMEOUT_INFEASIBLE;5.1575;1
1.88298;-1;-1;TIMEOUT_INFEASIBLE;5.08567;1
1.40476;1.40476;362;TIMEOUT_FEASIBLE;5.0045;0
1.27338;-1;-1;TIMEOUT_INFEASIBLE;5.12517;1
3.61224;-1;-1;TIMEOUT_INFEASIBLE;5.0515;1
3.25;3.25;126;OPTIMAL;0.093;0
2.2125;-1;-1;TIMEOUT_INFEASIBLE;5.06233;1
1.33083;-1;-1;TIMEOUT_INFEASIBLE;5.11967;1
1.36111;1.36111;137;TIMEOUT_FEASIBLE;5.00183;0
1.01143;-1;-1;TIMEOUT_INFEASIBLE;5.148;1
