minII;II;Lat;Status;Min;Timeouts
5.36364;-1;-1;TIMEOUT_INFEASIBLE;5.01067;1
3.5;3.5;127;OPTIMAL;0.0403333;0
8.04545;-1;-1;TIMEOUT_INFEASIBLE;5.11633;1
1.86316;-1;-1;TIMEOUT_INFEASIBLE;5.52183;1
4.65789;-1;-1;TIMEOUT_INFEASIBLE;5.184;1
11.0625;-1;-1;TIMEOUT_INFEASIBLE;5.0715;1
1.02083;-1;-1;TIMEOUT_INFEASIBLE;5.05683;1
4.11628;-1;-1;TIMEOUT_INFEASIBLE;5.229;1
4.53846;-1;-1;TIMEOUT_INFEASIBLE;5.00317;1
1.35115;-1;-1;TIMEOUT_INFEASIBLE;5.68817;1
2.68182;-1;-1;TIMEOUT_INFEASIBLE;5.02983;1
2.45833;-1;-1;TIMEOUT_INFEASIBLE;5.0345;1
2.16667;-1;-1;TIMEOUT_INFEASIBLE;4.99767;1
1.16667;1.16667;131;OPTIMAL;4.47067;0
1.85714;-1;-1;TIMEOUT_INFEASIBLE;5.00617;1
1.29197;-1;-1;TIMEOUT_INFEASIBLE;5.75367;1
2.13043;-1;-1;TIMEOUT_INFEASIBLE;5.02733;1
1.88462;-1;-1;TIMEOUT_INFEASIBLE;5.0275;1
3.76923;-1;-1;TIMEOUT_INFEASIBLE;5.01283;1
2.56522;-1;-1;TIMEOUT_INFEASIBLE;5.03583;1
3.40385;-1;-1;TIMEOUT_INFEASIBLE;5.282;1
3.10526;-1;-1;TIMEOUT_INFEASIBLE;5.027;1
1.416;-1;-1;TIMEOUT_INFEASIBLE;5.63283;1
1.43902;-1;-1;TIMEOUT_INFEASIBLE;5.0655;1
1.27338;-1;-1;TIMEOUT_INFEASIBLE;5.709;1
1.42742;-1;-1;TIMEOUT_INFEASIBLE;5.6565;1
1.05357;-1;-1;TIMEOUT_INFEASIBLE;5.09117;1
1.01724;-1;-1;TIMEOUT_INFEASIBLE;5.089;1
3.0625;-1;-1;TIMEOUT_INFEASIBLE;5.0165;1
1.3;-1;-1;TIMEOUT_INFEASIBLE;5.00067;1
1.36154;-1;-1;TIMEOUT_INFEASIBLE;5.66783;1
5.70968;-1;-1;TIMEOUT_INFEASIBLE;5.14917;1
8.16667;8.16667;445;TIMEOUT_FEASIBLE;5.0055;0
1.11321;-1;-1;TIMEOUT_INFEASIBLE;5.08333;1
4.45455;4.45455;766;TIMEOUT_FEASIBLE;5.012;0
1.44444;-1;-1;TIMEOUT_INFEASIBLE;5.001;1
1.84375;-1;-1;TIMEOUT_INFEASIBLE;5.0485;1
2.2987;-1;-1;TIMEOUT_INFEASIBLE;5.399;1
1.25532;-1;-1;TIMEOUT_INFEASIBLE;5.08017;1
2.72222;-1;-1;TIMEOUT_INFEASIBLE;5.02117;1
4.02273;-1;-1;TIMEOUT_INFEASIBLE;5.22;1
2.13253;-1;-1;TIMEOUT_INFEASIBLE;5.44333;1
10.4118;-1;-1;TIMEOUT_INFEASIBLE;5.07967;1
2.01136;-1;-1;TIMEOUT_INFEASIBLE;5.456;1
